epoch,loss,loc_loss,cls_loss,total_loss
1140,0.1707504317164421,0.18001483827829362,0.1614860262721777,0.1707504317164421
1150,0.16814566180109977,0.17917574681341647,0.1571155745536089,0.16814566180109977
1160,0.16316415928304195,0.17570360526442527,0.15062471106648445,0.16316415928304195
1170,0.17271002791821957,0.18254789412021638,0.16287216190248727,0.17271002791821957
1180,0.1720803089439869,0.18079521991312503,0.1633653985336423,0.1720803089439869
1190,0.17240905947983265,0.1828510109335184,0.16196710895746946,0.17240905947983265
1200,0.1677366763353348,0.18000040464103223,0.155472950078547,0.1677366763353348
1210,0.163837455958128,0.17715196833014488,0.1505229439586401,0.163837455958128
1220,0.1677658423781395,0.17764266580343246,0.15788901690393686,0.1677658423781395
1230,0.16898009106516837,0.18045479618012905,0.15750538762658833,0.16898009106516837
1240,0.17016742192208767,0.1791540004312992,0.16118084415793418,0.17016742192208767
1250,0.16654591262340546,0.17847254797816275,0.1546192765235901,0.16654591262340546
1260,0.17260593809187413,0.18159362003207208,0.16361825913190842,0.17260593809187413
1270,0.17056538984179498,0.17974837347865105,0.1613824050873518,0.17056538984179498
1280,0.1720254335552454,0.17866794914007186,0.1653829138725996,0.1720254335552454
1290,0.17343356385827063,0.18363491632044315,0.16323221195489168,0.17343356385827063
1300,0.16952509991824627,0.17965848706662654,0.1593917116522789,0.16952509991824627
1310,0.1735641423612833,0.18338921144604683,0.16373907141387462,0.1735641423612833
1320,0.1648060016334057,0.17546922490000724,0.15414278022944927,0.1648060016334057
1330,0.18120881281793116,0.19059426598250867,0.17182335816323757,0.18120881281793116
1340,0.173010715842247,0.1827887322753668,0.1632327012717724,0.173010715842247
1350,0.17539856173098087,0.18363916240632533,0.16715796198695898,0.17539856173098087
1360,0.1696933101862669,0.1793716259300709,0.1600149953737855,0.1696933101862669
1370,0.17049450650811196,0.18113997466862203,0.15984903555363417,0.17049450650811196
1380,0.1694283626973629,0.1799314830452204,0.1589252410456538,0.1694283626973629
1390,0.17222610488533974,0.18267056606709958,0.1617816425859928,0.17222610488533974
1400,0.13825855776667595,0.1450716532766819,0.13144546058028936,0.13825855776667595
1410,0.17223083786666393,0.18007069751620292,0.1643909767270088,0.17223083786666393
1420,0.17364971488714218,0.18112022392451763,0.1661792065948248,0.17364971488714218
1430,0.1760425865650177,0.18412816375494004,0.16795701142400504,0.1760425865650177
1440,0.17205643616616725,0.1806360252201557,0.16347684860229492,0.17205643616616725
1450,0.17189540453255175,0.181063774228096,0.1627270370721817,0.17189540453255175
1460,0.17250932827591897,0.1811686225235462,0.16385003458708525,0.17250932827591897
1470,0.1617030341178179,0.17617413438856602,0.14723193421959876,0.1617030341178179
1480,0.17461673878133296,0.18275792859494686,0.16647554859519004,0.17461673878133296
1490,0.1726700734347105,0.18224011957645417,0.16310003064572812,0.1726700734347105
1500,0.1695311263203621,0.17916661240160464,0.15989564079791307,0.1695311263203621
1510,0.1690071802586317,0.1792664337903261,0.15874792896211148,0.1690071802586317
1520,0.17183025628328324,0.18357467129826546,0.16008584070950746,0.17183025628328324
1530,0.17001358568668365,0.1802804958075285,0.15974667556583882,0.17001358568668365
1540,0.15831221900880338,0.17217742390930652,0.14444701205939053,0.15831221900880338
1550,0.16958647593855858,0.1795389920473099,0.1596339600160718,0.16958647593855858
1560,0.16676978543400764,0.17575336918234824,0.15778620149940253,0.16676978543400764
1570,0.17083303742110728,0.18073530495166779,0.16093076728284358,0.17083303742110728
1580,0.16988411471247672,0.1800205484032631,0.1597476815804839,0.16988411471247672
1590,0.16946025080978872,0.17885878384113313,0.1600617181509733,0.16946025080978872
1600,0.1736649598926306,0.18162288442254065,0.16570703815668822,0.1736649598926306
1610,0.16408805847167968,0.17638010382652283,0.15179601665586234,0.16408805847167968
1620,0.16343541741371154,0.1755146287381649,0.15135620702058078,0.16343541741371154
1630,0.1674654807895422,0.1798127867281437,0.15511817447841167,0.1674654807895422
1640,0.171130658313632,0.18002484031021596,0.16223647762089968,0.171130658313632
1650,0.1711770586669445,0.18001955524086952,0.1623345624655485,0.1711770586669445
1660,0.17438494525849818,0.1867738090455532,0.1619960807263851,0.17438494525849818
1670,0.1618904985487461,0.1749099850654602,0.14887101259082555,0.1618904985487461
1680,0.16552539505064487,0.17531762644648552,0.15573316290974618,0.16552539505064487
1690,0.17060953825712205,0.18213228657841682,0.15908678974956275,0.17060953825712205
1700,0.16776529662311077,0.17770184725522994,0.15782874561846255,0.16776529662311077
1710,0.16329786293208598,0.1761714994907379,0.15042422972619535,0.16329786293208598
1720,0.16996582187712192,0.17901030518114566,0.16092133857309818,0.16996582187712192
1730,0.16925213001668454,0.17978505194187164,0.15871920809149742,0.16925213001668454
1740,0.17497563585639,0.1812989003956318,0.1686523711308837,0.17497563585639
1750,0.17143607139587402,0.18145342133939266,0.16141872052103282,0.17143607139587402
1760,0.16997485160827636,0.1789381593465805,0.16101154070347548,0.16997485160827636
1770,0.17015584148466587,0.18106414265930654,0.15924753956496715,0.17015584148466587
1780,0.17055550664663316,0.18034633472561837,0.16076467409729958,0.17055550664663316
1790,0.17182870134711264,0.1819716814905405,0.16168571915477514,0.17182870134711264
1800,0.1773895390331745,0.18732356950640677,0.16745551116764545,0.1773895390331745
1810,0.1734854705631733,0.1833379056304693,0.16363303493708373,0.1734854705631733
1820,0.17382921166718007,0.18099999912083148,0.16665842439979314,0.17382921166718007
1830,0.16610589809715748,0.17906117849051953,0.1531506171450019,0.16610589809715748
1840,0.1677617598325014,0.17971057631075382,0.1558129418641329,0.1677617598325014
1850,0.1710457019507885,0.18093247413635255,0.16115893069654702,0.1710457019507885
1860,0.06987783238291741,0.07341478206217289,0.06634088344871998,0.06987783238291741
1870,0.17156123630702497,0.180300185456872,0.162822287902236,0.17156123630702497
1880,0.1708672821521759,0.1793482147157192,0.16238634940236807,0.1708672821521759
1890,0.17580725997686386,0.1832164715975523,0.1683980453759432,0.17580725997686386
1900,0.17271897941827774,0.18284060955047607,0.16259735058993102,0.17271897941827774
1910,0.1713165260851383,0.17973074838519096,0.1629023039713502,0.1713165260851383
1920,0.17141304314136505,0.18061719201505183,0.16220889519900084,0.17141304314136505
1930,0.1636016510426998,0.17720598429441453,0.14999731946736575,0.1636016510426998
1940,0.1704370640218258,0.1797663751989603,0.16110775303095579,0.1704370640218258
1950,0.17211361192166805,0.1812457527965307,0.16298146843910216,0.17211361192166805
1960,0.17027639225125313,0.18109881766140462,0.1594539636746049,0.17027639225125313
1970,0.16861062571406366,0.17753189653158188,0.15968935582786797,0.16861062571406366
1980,0.17136777564883232,0.18240788206458092,0.16032766979187726,0.17136777564883232
1990,0.16622298769652843,0.1787041313946247,0.15374184623360634,0.16622298769652843
2000,0.16149537079036236,0.17470057792961596,0.1482901621609926,0.16149537079036236
2010,0.1644643347710371,0.17602453455328942,0.15290413629263638,0.1644643347710371
2020,0.16779983341693877,0.1784638475626707,0.15713582038879395,0.16779983341693877
2030,0.16851736344397067,0.17767044119536876,0.15936428532004357,0.16851736344397067
2040,0.16605990938842297,0.17774598002433778,0.1543738380074501,0.16605990938842297
2050,0.1705188699066639,0.17930103465914726,0.16173670403659343,0.1705188699066639
2060,0.17067196667194368,0.1815334554761648,0.15981047842651605,0.17067196667194368
2070,0.16446134969592094,0.1758970834314823,0.1530256185680628,0.16446134969592094
2080,0.1667793594300747,0.17872429192066192,0.15483442638069392,0.1667793594300747
2090,0.1641200829297304,0.17601966820657253,0.15222049728035927,0.1641200829297304
2100,0.16837719678878785,0.17879009433090687,0.1579642988741398,0.16837719678878785
2110,0.17347841523587704,0.18121321499347687,0.1657436141744256,0.17347841523587704
2120,0.17447439804673195,0.18564232736825942,0.1633064704015851,0.17447439804673195
2130,0.1645070068538189,0.17748784571886062,0.1515261698514223,0.1645070068538189
2140,0.16163982450962067,0.17522818855941297,0.14805145859718322,0.16163982450962067
2150,0.1693019552156329,0.17888176143169404,0.15972214732319118,0.1693019552156329
2160,0.16540698893368244,0.17750135362148284,0.15331262536346912,0.16540698893368244
2170,0.1640543404966593,0.17637918516993523,0.15172949638217686,0.1640543404966593
2180,0.17042745128273964,0.17932149060070515,0.16153340991586446,0.17042745128273964
2190,0.17004795446991922,0.18055117018520833,0.15954473651945592,0.17004795446991922
2200,0.17145588286221028,0.17917783074080945,0.16373393647372722,0.17145588286221028
2210,0.16915829852223396,0.17821718901395797,0.16009940803050995,0.16915829852223396
2220,0.17207134403288366,0.18188305906951427,0.16225962787866594,0.17207134403288366
2230,0.1697850354015827,0.18070192746818065,0.15886814314872028,0.1697850354015827
2240,0.1706173151731491,0.18116067051887513,0.16007396262139081,0.1706173151731491
2250,0.1666961345821619,0.17723650075495243,0.15615576636046172,0.1666961345821619
2260,0.17923974059522152,0.18802059888839723,0.1704588806256652,0.17923974059522152
2270,0.16928566843271256,0.1810037050396204,0.1575676340609789,0.16928566843271256
2280,0.17637705020606517,0.18354002349078655,0.16921407599002122,0.17637705020606517
2290,0.16889186426997185,0.1791044145822525,0.1586793137714267,0.16889186426997185
2300,0.16717897951602936,0.1792421068996191,0.15511585045605897,0.16717897951602936
2310,0.16601697094738482,0.17852377519011497,0.15351016577333212,0.16601697094738482
2320,0.17427461184561252,0.1831136405467987,0.1654355823993683,0.17427461184561252
2330,0.17121624425053597,0.18083291463553905,0.1615995742380619,0.17121624425053597
2340,0.17116027809679507,0.17986227422952653,0.1624582836404443,0.17116027809679507
2350,0.17231757268309594,0.18085642158985138,0.1637787263840437,0.17231757268309594
2360,0.17402765452861785,0.18428844325244426,0.1637668652459979,0.17402765452861785
2370,0.1683321986347437,0.17763712108135224,0.1590272758156061,0.1683321986347437
2380,0.17061312086880207,0.18058397211134433,0.16064226906746626,0.17061312086880207
2390,0.16915591061115265,0.18060864955186845,0.1577031711116433,0.16915591061115265
2400,0.16267954856157302,0.1764185156673193,0.14894058406352997,0.16267954856157302
2410,0.17342228181660174,0.1822396468371153,0.16460491996258497,0.17342228181660174
2420,0.1692762326449156,0.1806797083467245,0.15787275768816472,0.1692762326449156
2430,0.16683861054480076,0.17571826577186583,0.1579589555040002,0.16683861054480076
2440,0.1710804056376219,0.181571239605546,0.1605895718559623,0.1710804056376219
2450,0.16651920937001705,0.18082261607050895,0.15221580266952514,0.16651920937001705
2460,0.1666923999786377,0.17702867947518824,0.15635611824691295,0.1666923999786377
2470,0.15888532996177673,0.1711219321936369,0.14664872847497462,0.15888532996177673
2480,0.16934230029582978,0.18019301854074002,0.15849158093333243,0.16934230029582978
2490,0.16445790156722068,0.17430549077689647,0.15461030900478362,0.16445790156722068
2500,0.16919255517423154,0.17988284379243852,0.15850226674228907,0.16919255517423154
2510,0.17049557343125343,0.18037860840559006,0.16061254013329745,0.17049557343125343
2520,0.16505467891693115,0.1764797292649746,0.15362962782382966,0.16505467891693115
2530,0.17195295616984368,0.1806507956236601,0.16325511522591113,0.17195295616984368
2540,0.1650815200060606,0.17598996087908744,0.15417307540774344,0.1650815200060606
2550,0.16070074811577797,0.17436453588306905,0.14703696090728044,0.16070074811577797
2560,0.16720784679055214,0.17939208075404167,0.1550236154347658,0.16720784679055214
2570,0.1696925826370716,0.17858323007822036,0.1608019344508648,0.1696925826370716
2580,0.16928991675376892,0.17871067188680173,0.1598691612482071,0.16928991675376892
2590,0.1727556273341179,0.18497926518321037,0.16053198836743832,0.1727556273341179
2600,0.15905445031821727,0.17344820648431777,0.14466069489717484,0.15905445031821727
2610,0.16410991065204145,0.1755009263753891,0.1527188951149583,0.16410991065204145
2620,0.16970670260488988,0.18082681857049465,0.1585865881294012,0.16970670260488988
2630,0.16629939153790474,0.17718319930136203,0.1554155845195055,0.16629939153790474
2640,0.1616945408284664,0.17477443628013134,0.1486146468669176,0.1616945408284664
2650,0.1717726018279791,0.18049784563481808,0.1630473580211401,0.1717726018279791
2660,0.1688821606338024,0.17947702035307883,0.15828729700297117,0.1688821606338024
2670,0.17060828991234303,0.17888631969690322,0.1623302588239312,0.17060828991234303
2680,0.17193875797092914,0.18267797641456127,0.16119953617453575,0.17193875797092914
2690,0.1676311895251274,0.17773456126451492,0.15752781741321087,0.1676311895251274
2700,0.16703383326530458,0.17814009338617326,0.15592757426202297,0.16703383326530458
2710,0.1678404500707984,0.17881233505904676,0.15686856396496296,0.1678404500707984
2720,0.17245987951755523,0.18358421586453916,0.16133554317057133,0.17245987951755523
2730,0.1730670068413019,0.18369159810245037,0.16244241520762442,0.1730670068413019
2740,0.17565629221498966,0.185820497199893,0.16549208648502828,0.17565629221498966
2750,0.17028868943452835,0.1791480340063572,0.16142934579402207,0.17028868943452835
2760,0.16855029612779618,0.18028300888836385,0.15681758541613816,0.16855029612779618
2770,0.16705455705523492,0.17965144850313663,0.15445766616612672,0.16705455705523492
2780,0.1671673282980919,0.1779285989701748,0.15640605632215737,0.1671673282980919
2790,0.10481111779808998,0.10953548364341259,0.10008675120770931,0.10481111779808998
2800,0.170494694262743,0.18044270314276217,0.16054668761789798,0.170494694262743
2810,0.16846662238240243,0.17750726640224457,0.15942597910761833,0.16846662238240243
2820,0.17475319020450114,0.18366170153021813,0.1658446777611971,0.17475319020450114
2830,0.17131489366292954,0.18141259290277958,0.16121719479560853,0.17131489366292954
2840,0.17298331148922444,0.18199214823544024,0.16397447437047957,0.17298331148922444
2850,0.16856291964650155,0.1786571756005287,0.15846866816282273,0.16856291964650155
2860,0.1637695226818323,0.17675592862069606,0.15078311394900085,0.1637695226818323
2870,0.16907811649143695,0.1789150159806013,0.1592412179335952,0.16907811649143695
2880,0.1714884117245674,0.18094093203544617,0.16203589048236608,0.1714884117245674
2890,0.1692781165242195,0.17999390102922916,0.15856232941150666,0.1692781165242195
2900,0.16560681425035,0.17544788159430028,0.1557657454162836,0.16560681425035
2910,0.17026304006576537,0.18211351968348027,0.15841255914419888,0.17026304006576537
2920,0.1629656556993723,0.178070455417037,0.14786085691303014,0.1629656556993723
2930,0.1595620959997177,0.171491514518857,0.14763267375528813,0.1595620959997177
2940,0.1632107522338629,0.17674386985599994,0.14967763368040324,0.1632107522338629
2950,0.16633212938904762,0.17598964273929596,0.15667461790144444,0.16633212938904762
2960,0.16742852553725243,0.1783143576234579,0.1565426940098405,0.16742852553725243
2970,0.1670441623777151,0.17910121083259584,0.15498711336404086,0.1670441623777151
2980,0.16704192571341991,0.17730360366404058,0.15678025037050247,0.16704192571341991
2990,0.17108298502862454,0.18037125281989574,0.16179471593350173,0.17108298502862454
3000,0.16435538679361344,0.17613076083362103,0.1525800136849284,0.16435538679361344
3010,0.1629341408610344,0.17480838112533092,0.15105990134179592,0.1629341408610344
3020,0.1636901943013072,0.177420936524868,0.14995944853872062,0.1636901943013072
3030,0.16642094179987907,0.1762312352657318,0.15661064852029086,0.16642094179987907
3040,0.17157041653990746,0.17963785789906977,0.16350297667086125,0.17157041653990746
3050,0.17285499051213266,0.18470098711550237,0.1610089924186468,0.17285499051213266
3060,0.1584096934646368,0.17432028837502003,0.1424991000443697,0.1584096934646368
3070,0.1643049780279398,0.1757829960435629,0.15282696019858122,0.1643049780279398
3080,0.16791531443595886,0.17978147566318511,0.15604915246367454,0.16791531443595886
3090,0.16526022665202617,0.17672852315008641,0.15379192735999822,0.16526022665202617
3100,0.16139596737921239,0.17513408847153186,0.14765784796327353,0.16139596737921239
3110,0.16746791861951352,0.17831072099506856,0.1566251166164875,0.16746791861951352
3120,0.16739084683358668,0.17883679531514646,0.15594489816576243,0.16739084683358668
3130,0.1700277104973793,0.17682305835187434,0.16323236506432295,0.1700277104973793
3140,0.1671526324003935,0.17843403927981855,0.15587122291326522,0.1671526324003935
3150,0.17133104763925075,0.18168126195669174,0.16098083220422268,0.17133104763925075
3160,0.16913080178201198,0.18107847049832343,0.15718313232064246,0.16913080178201198
3170,0.1680304929614067,0.17914455495774745,0.15691642984747886,0.1680304929614067
3180,0.16579711064696312,0.17758411280810832,0.15401010755449535,0.16579711064696312
3190,0.17895824760198592,0.18794487938284873,0.16997161284089088,0.17895824760198592
3200,0.1696899015456438,0.18175785839557648,0.15762194693088533,0.1696899015456438
3210,0.17478754483163356,0.18270974270999432,0.16686534676700832,0.17478754483163356
3220,0.16581352911889552,0.17804664820432664,0.15358041189610958,0.16581352911889552
3230,0.1670705184340477,0.17869677692651748,0.15544426236301662,0.1670705184340477
3240,0.16587542593479157,0.17792357206344606,0.15382727775722743,0.16587542593479157
3250,0.035120260715484616,0.03712431415915489,0.033116206899285315,0.035120260715484616
3260,0.17103592604398726,0.17961385548114778,0.16245799493044616,0.17103592604398726
3270,0.16940301321446896,0.17867093831300734,0.16013508774340152,0.16940301321446896
3280,0.1730252154171467,0.18166601173579694,0.16438441891223193,0.1730252154171467
3290,0.17220919728279113,0.1823390055447817,0.16207938883453607,0.17220919728279113
3300,0.1688223410397768,0.1792511332780123,0.1583935519680381,0.1688223410397768
3310,0.16946352906525136,0.1797833438962698,0.15914371386170387,0.16946352906525136
3320,0.16446854136884212,0.177771582826972,0.15116549860686063,0.16446854136884212
3330,0.16462161391973495,0.1770151112228632,0.15222811568528413,0.16462161391973495
3340,0.16964450106024742,0.1796543337404728,0.15963466688990594,0.16964450106024742
3350,0.1691092561930418,0.18057346157729626,0.1576450515538454,0.1691092561930418
3360,0.1656632911413908,0.17534636445343493,0.15598021913319826,0.1656632911413908
3370,0.17031867131590844,0.18121101409196855,0.15942633114755153,0.17031867131590844
3380,0.16335733383893966,0.1790477741509676,0.14766689501702784,0.16335733383893966
3390,0.16113960295915603,0.17476364821195603,0.14751556012779474,0.16113960295915603
3400,0.1601010888814926,0.17310064919292928,0.1471015287563205,0.1601010888814926
3410,0.1654078744351864,0.1779310204088688,0.15288472771644593,0.1654078744351864
3420,0.16789384558796883,0.1765545390546322,0.15923315454274417,0.16789384558796883
3430,0.16549009941518306,0.1771307397633791,0.1538494560867548,0.16549009941518306
3440,0.16718056723475455,0.1775881391018629,0.15677299462258815,0.16718056723475455
3450,0.16598135344684123,0.17812472209334373,0.15383798573166133,0.16598135344684123
3460,0.16767600700259208,0.17755550108850002,0.1577965147793293,0.16767600700259208
3470,0.1639782540500164,0.17667179219424725,0.15128471236675978,0.1639782540500164
3480,0.1582778250798583,0.17229218520224093,0.1442634666338563,0.1582778250798583
3490,0.16968573164194822,0.18112452886998653,0.15824693515896798,0.16968573164194822
3500,0.16897043623030186,0.1789472598582506,0.15899361278861762,0.16897043623030186
3510,0.16881232894957066,0.18022592701017856,0.1573987290263176,0.16881232894957066
3520,0.16454703733325005,0.17835303954780102,0.15074103530496358,0.16454703733325005
3530,0.1612813960760832,0.17522044852375984,0.14734234437346458,0.1612813960760832
3540,0.16456056833267213,0.17504619918763636,0.15407493487000465,0.16456056833267213
3550,0.16581545770168304,0.17858259491622447,0.15304832607507707,0.16581545770168304
3560,0.1662678960710764,0.1768411833792925,0.15569460708647967,0.1662678960710764
3570,0.16342586427927017,0.17571994364261628,0.15113178435713054,0.16342586427927017
3580,0.16823080293834208,0.17949549667537212,0.15696610901504754,0.16823080293834208
3590,0.16821337901055813,0.17810068354010583,0.1583260728046298,0.16821337901055813
3600,0.1681190226227045,0.1771185018122196,0.15911954510957002,0.1681190226227045
3610,0.1701845731586218,0.18156467713415622,0.15880446825176478,0.1701845731586218
